associativity,block_size_kb,cache_size_kb,capacity_misses,compulsory_misses,conflict_misses,hit_rate,hits,load_accesses,miss_rate,misses,notes,replacement_policy,runtime_seconds,store_accesses,total_accesses,workload_name
4,128,2048,1592,256,23,0.0645,129,1292,0.9355,1871,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 256/23/1592', 'Load/store split: 1292/708', 'Recent cache events:', 'A#1990 MISS revisit set=0 tag=10', 'A#1991 MISS revisit set=1 tag=13', 'A#1992 MISS revisit set=0 tag=40', 'A#1993 MISS revisit set=0 tag=43', 'A#1994 MISS revisit set=2 tag=15', 'A#1995 MISS revisit set=2 tag=20', 'A#1996 MISS revisit set=3 tag=6', 'A#1997 MISS revisit set=1 tag=31', 'A#1998 MISS revisit set=0 tag=52', 'A#1999 MISS revisit set=1 tag=11']",LRU,0.01202057499995135,708,2000,random
8,128,2048,1593,256,23,0.064,128,1292,0.936,1872,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 256/23/1593', 'Load/store split: 1292/708', 'Recent cache events:', 'A#1990 MISS revisit set=0 tag=20', 'A#1991 MISS revisit set=1 tag=26', 'A#1992 MISS revisit set=0 tag=80', 'A#1993 MISS revisit set=0 tag=86', 'A#1994 MISS revisit set=0 tag=31', 'A#1995 MISS revisit set=0 tag=41', 'A#1996 MISS revisit set=1 tag=13', 'A#1997 MISS revisit set=1 tag=62', 'A#1998 MISS revisit set=0 tag=104', 'A#1999 MISS revisit set=1 tag=22']",LRU,0.015560459999960585,708,2000,random
1,256,2048,1745,128,16,0.0555,111,1292,0.9445,1889,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 128/16/1745', 'Load/store split: 1292/708', 'Recent cache events:', 'A#1990 MISS revisit set=4 tag=2', 'A#1991 MISS revisit set=2 tag=3', 'A#1992 MISS revisit set=0 tag=10', 'A#1993 MISS revisit set=6 tag=10', 'A#1994 MISS revisit set=7 tag=3', 'A#1995 MISS revisit set=1 tag=5', 'A#1996 MISS revisit set=5 tag=1', 'A#1997 MISS revisit set=6 tag=7', 'A#1998 MISS revisit set=0 tag=13', 'A#1999 MISS revisit set=6 tag=2']",LRU,0.0162196189999122,708,2000,random
2,256,2048,1729,128,16,0.0635,127,1292,0.9365,1873,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 128/16/1729', 'Load/store split: 1292/708', 'Recent cache events:', 'A#1990 MISS revisit set=0 tag=5', 'A#1991 MISS revisit set=2 tag=6', 'A#1992 MISS revisit set=0 tag=20', 'A#1993 MISS revisit set=2 tag=21', 'A#1994 MISS revisit set=3 tag=7', 'A#1995 MISS revisit set=1 tag=10', 'A#1996 MISS revisit set=1 tag=3', 'A#1997 MISS revisit set=2 tag=15', 'A#1998 MISS revisit set=0 tag=26', 'A#1999 MISS revisit set=2 tag=5']",LRU,0.01765362300011475,708,2000,random
4,256,2048,1735,128,16,0.0605,121,1292,0.9395,1879,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 128/16/1735', 'Load/store split: 1292/708', 'Recent cache events:', 'A#1990 MISS revisit set=0 tag=10', 'A#1991 MISS revisit set=0 tag=13', 'A#1992 MISS revisit set=0 tag=40', 'A#1993 MISS revisit set=0 tag=43', 'A#1994 MISS revisit set=1 tag=15', 'A#1995 MISS revisit set=1 tag=20', 'A#1996 MISS revisit set=1 tag=6', 'A#1997 MISS revisit set=0 tag=31', 'A#1998 MISS revisit set=0 tag=52', 'A#1999 MISS revisit set=0 tag=11']",LRU,0.017998465000346187,708,2000,random
8,256,2048,1735,128,16,0.0605,121,1292,0.9395,1879,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 128/16/1735', 'Load/store split: 1292/708', 'Recent cache events:', 'A#1990 MISS revisit set=0 tag=20', 'A#1991 MISS revisit set=0 tag=26', 'A#1992 MISS revisit set=0 tag=80', 'A#1993 MISS revisit set=0 tag=86', 'A#1994 MISS revisit set=0 tag=31', 'A#1995 MISS revisit set=0 tag=41', 'A#1996 MISS revisit set=0 tag=13', 'A#1997 MISS revisit set=0 tag=62', 'A#1998 MISS revisit set=0 tag=104', 'A#1999 MISS revisit set=0 tag=22']",LRU,0.015663971000321908,708,2000,random
1,16,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=256', 'A#42615 HIT set=0 tag=256', 'A#42616 HIT set=0 tag=256', 'A#42617 HIT set=0 tag=256', 'A#42618 HIT set=0 tag=256', 'A#42619 HIT set=0 tag=256', 'A#42620 HIT set=0 tag=256', 'A#42621 HIT set=0 tag=256', 'A#42622 HIT set=0 tag=256', 'A#42623 HIT set=0 tag=256']",LRU,0.27079183700016074,14400,42624,matrix
2,16,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=512', 'A#42615 HIT set=0 tag=512', 'A#42616 HIT set=0 tag=512', 'A#42617 HIT set=0 tag=512', 'A#42618 HIT set=0 tag=512', 'A#42619 HIT set=0 tag=512', 'A#42620 HIT set=0 tag=512', 'A#42621 HIT set=0 tag=512', 'A#42622 HIT set=0 tag=512', 'A#42623 HIT set=0 tag=512']",LRU,0.25345627600017906,14400,42624,matrix
4,16,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=1024', 'A#42615 HIT set=0 tag=1024', 'A#42616 HIT set=0 tag=1024', 'A#42617 HIT set=0 tag=1024', 'A#42618 HIT set=0 tag=1024', 'A#42619 HIT set=0 tag=1024', 'A#42620 HIT set=0 tag=1024', 'A#42621 HIT set=0 tag=1024', 'A#42622 HIT set=0 tag=1024', 'A#42623 HIT set=0 tag=1024']",LRU,0.16534920300000522,14400,42624,matrix
8,16,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=2048', 'A#42615 HIT set=0 tag=2048', 'A#42616 HIT set=0 tag=2048', 'A#42617 HIT set=0 tag=2048', 'A#42618 HIT set=0 tag=2048', 'A#42619 HIT set=0 tag=2048', 'A#42620 HIT set=0 tag=2048', 'A#42621 HIT set=0 tag=2048', 'A#42622 HIT set=0 tag=2048', 'A#42623 HIT set=0 tag=2048']",LRU,0.18373563700015438,14400,42624,matrix
1,32,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=256', 'A#42615 HIT set=0 tag=256', 'A#42616 HIT set=0 tag=256', 'A#42617 HIT set=0 tag=256', 'A#42618 HIT set=0 tag=256', 'A#42619 HIT set=0 tag=256', 'A#42620 HIT set=0 tag=256', 'A#42621 HIT set=0 tag=256', 'A#42622 HIT set=0 tag=256', 'A#42623 HIT set=0 tag=256']",LRU,0.22139381600027264,14400,42624,matrix
2,32,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=512', 'A#42615 HIT set=0 tag=512', 'A#42616 HIT set=0 tag=512', 'A#42617 HIT set=0 tag=512', 'A#42618 HIT set=0 tag=512', 'A#42619 HIT set=0 tag=512', 'A#42620 HIT set=0 tag=512', 'A#42621 HIT set=0 tag=512', 'A#42622 HIT set=0 tag=512', 'A#42623 HIT set=0 tag=512']",LRU,0.3344834540002921,14400,42624,matrix
4,32,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=1024', 'A#42615 HIT set=0 tag=1024', 'A#42616 HIT set=0 tag=1024', 'A#42617 HIT set=0 tag=1024', 'A#42618 HIT set=0 tag=1024', 'A#42619 HIT set=0 tag=1024', 'A#42620 HIT set=0 tag=1024', 'A#42621 HIT set=0 tag=1024', 'A#42622 HIT set=0 tag=1024', 'A#42623 HIT set=0 tag=1024']",LRU,0.1579281770000307,14400,42624,matrix
8,32,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=2048', 'A#42615 HIT set=0 tag=2048', 'A#42616 HIT set=0 tag=2048', 'A#42617 HIT set=0 tag=2048', 'A#42618 HIT set=0 tag=2048', 'A#42619 HIT set=0 tag=2048', 'A#42620 HIT set=0 tag=2048', 'A#42621 HIT set=0 tag=2048', 'A#42622 HIT set=0 tag=2048', 'A#42623 HIT set=0 tag=2048']",LRU,0.16156655899976613,14400,42624,matrix
1,64,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=256', 'A#42615 HIT set=0 tag=256', 'A#42616 HIT set=0 tag=256', 'A#42617 HIT set=0 tag=256', 'A#42618 HIT set=0 tag=256', 'A#42619 HIT set=0 tag=256', 'A#42620 HIT set=0 tag=256', 'A#42621 HIT set=0 tag=256', 'A#42622 HIT set=0 tag=256', 'A#42623 HIT set=0 tag=256']",LRU,0.2415172519999942,14400,42624,matrix
2,64,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=512', 'A#42615 HIT set=0 tag=512', 'A#42616 HIT set=0 tag=512', 'A#42617 HIT set=0 tag=512', 'A#42618 HIT set=0 tag=512', 'A#42619 HIT set=0 tag=512', 'A#42620 HIT set=0 tag=512', 'A#42621 HIT set=0 tag=512', 'A#42622 HIT set=0 tag=512', 'A#42623 HIT set=0 tag=512']",LRU,0.23441068500005713,14400,42624,matrix
4,64,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=1024', 'A#42615 HIT set=0 tag=1024', 'A#42616 HIT set=0 tag=1024', 'A#42617 HIT set=0 tag=1024', 'A#42618 HIT set=0 tag=1024', 'A#42619 HIT set=0 tag=1024', 'A#42620 HIT set=0 tag=1024', 'A#42621 HIT set=0 tag=1024', 'A#42622 HIT set=0 tag=1024', 'A#42623 HIT set=0 tag=1024']",LRU,0.18678204200023174,14400,42624,matrix
8,64,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=2048', 'A#42615 HIT set=0 tag=2048', 'A#42616 HIT set=0 tag=2048', 'A#42617 HIT set=0 tag=2048', 'A#42618 HIT set=0 tag=2048', 'A#42619 HIT set=0 tag=2048', 'A#42620 HIT set=0 tag=2048', 'A#42621 HIT set=0 tag=2048', 'A#42622 HIT set=0 tag=2048', 'A#42623 HIT set=0 tag=2048']",LRU,0.1552128299999822,14400,42624,matrix
1,128,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=256', 'A#42615 HIT set=0 tag=256', 'A#42616 HIT set=0 tag=256', 'A#42617 HIT set=0 tag=256', 'A#42618 HIT set=0 tag=256', 'A#42619 HIT set=0 tag=256', 'A#42620 HIT set=0 tag=256', 'A#42621 HIT set=0 tag=256', 'A#42622 HIT set=0 tag=256', 'A#42623 HIT set=0 tag=256']",LRU,0.23992749699982596,14400,42624,matrix
2,128,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=512', 'A#42615 HIT set=0 tag=512', 'A#42616 HIT set=0 tag=512', 'A#42617 HIT set=0 tag=512', 'A#42618 HIT set=0 tag=512', 'A#42619 HIT set=0 tag=512', 'A#42620 HIT set=0 tag=512', 'A#42621 HIT set=0 tag=512', 'A#42622 HIT set=0 tag=512', 'A#42623 HIT set=0 tag=512']",LRU,0.22093385600010151,14400,42624,matrix
4,128,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=1024', 'A#42615 HIT set=0 tag=1024', 'A#42616 HIT set=0 tag=1024', 'A#42617 HIT set=0 tag=1024', 'A#42618 HIT set=0 tag=1024', 'A#42619 HIT set=0 tag=1024', 'A#42620 HIT set=0 tag=1024', 'A#42621 HIT set=0 tag=1024', 'A#42622 HIT set=0 tag=1024', 'A#42623 HIT set=0 tag=1024']",LRU,0.19425309400003243,14400,42624,matrix
8,128,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=2048', 'A#42615 HIT set=0 tag=2048', 'A#42616 HIT set=0 tag=2048', 'A#42617 HIT set=0 tag=2048', 'A#42618 HIT set=0 tag=2048', 'A#42619 HIT set=0 tag=2048', 'A#42620 HIT set=0 tag=2048', 'A#42621 HIT set=0 tag=2048', 'A#42622 HIT set=0 tag=2048', 'A#42623 HIT set=0 tag=2048']",LRU,0.1554165079996892,14400,42624,matrix
1,256,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=256', 'A#42615 HIT set=0 tag=256', 'A#42616 HIT set=0 tag=256', 'A#42617 HIT set=0 tag=256', 'A#42618 HIT set=0 tag=256', 'A#42619 HIT set=0 tag=256', 'A#42620 HIT set=0 tag=256', 'A#42621 HIT set=0 tag=256', 'A#42622 HIT set=0 tag=256', 'A#42623 HIT set=0 tag=256']",LRU,0.24114328099994964,14400,42624,matrix
2,256,2048,0,3,41470,0.027003566066066065,1151,28224,0.972996433933934,41473,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/41470/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=512', 'A#42615 HIT set=0 tag=512', 'A#42616 HIT set=0 tag=512', 'A#42617 HIT set=0 tag=512', 'A#42618 HIT set=0 tag=512', 'A#42619 HIT set=0 tag=512', 'A#42620 HIT set=0 tag=512', 'A#42621 HIT set=0 tag=512', 'A#42622 HIT set=0 tag=512', 'A#42623 HIT set=0 tag=512']",LRU,0.21585775999983525,14400,42624,matrix
4,256,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=1024', 'A#42615 HIT set=0 tag=1024', 'A#42616 HIT set=0 tag=1024', 'A#42617 HIT set=0 tag=1024', 'A#42618 HIT set=0 tag=1024', 'A#42619 HIT set=0 tag=1024', 'A#42620 HIT set=0 tag=1024', 'A#42621 HIT set=0 tag=1024', 'A#42622 HIT set=0 tag=1024', 'A#42623 HIT set=0 tag=1024']",LRU,0.25199810599997363,14400,42624,matrix
8,256,2048,0,3,0,0.9999296171171171,42621,28224,7.038288288288288e-05,3,"['Validated rates: hit+miss=1.000000', 'Miss breakdown (C/C/Cp): 3/0/0', 'Load/store split: 28224/14400', 'Recent cache events:', 'A#42614 HIT set=0 tag=2048', 'A#42615 HIT set=0 tag=2048', 'A#42616 HIT set=0 tag=2048', 'A#42617 HIT set=0 tag=2048', 'A#42618 HIT set=0 tag=2048', 'A#42619 HIT set=0 tag=2048', 'A#42620 HIT set=0 tag=2048', 'A#42621 HIT set=0 tag=2048', 'A#42622 HIT set=0 tag=2048', 'A#42623 HIT set=0 tag=2048']",LRU,0.19149233899997853,14400,42624,matrix
